filter,benchmark,noise_level,information_retention,jaccard,degree_assortativity_original,degree_assortativity_filtered,average_clustering_original,average_clustering_filtered,average_shortest_path_length_original,average_shortest_path_length_filtered,density_original,density_filtered,average_degree_connectivity_original,average_degree_connectivity_filtered,transitivity_original,transitivity_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.5293317744003988,0.45701357466063347,-0.16516516516516527,-0.0941365666397855,0.010677878651562863,0.0,,,0.009949748743718593,0.006231155778894473,4.874572802580321,3.049217156832099,0.015151515151515152,0.0,101,19679,23,97,0.8145161290322581,0.51010101010101,0.6273291925465838,0.07765404531490194,barabasi_albert_graph200,True
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.6034164436572446,0.4425531914893617,-0.16516516516516527,-0.15379784862874307,0.010677878651562863,0.0,,,0.009949748743718593,0.007085427135678392,4.874572802580321,2.7091655953048357,0.015151515151515152,0.0,104,19665,37,94,0.7375886524822695,0.5252525252525253,0.6135693215339233,0.08113516237035778,barabasi_albert_graph200,True
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.6371740232588815,0.41245136186770426,-0.16516516516516527,-0.040994104072852096,0.010677878651562863,0.0075,,,0.009949748743718593,0.008291457286432161,4.874572802580321,2.780394867478201,0.015151515151515152,0.008356545961002786,106,19643,59,92,0.6424242424242425,0.5353535353535354,0.5840220385674931,0.08710878083461197,barabasi_albert_graph200,True
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.7529208822461906,0.3469387755102041,-0.16516516516516527,-0.050269368579623545,0.010677878651562863,0.008083333333333333,,,0.009949748743718593,0.009949748743718593,4.874572802580321,3.5737734928925717,0.015151515151515152,0.015358361774744027,102,19606,96,96,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.09822546108840696,barabasi_albert_graph200,True
simmelian_sparsifier,bench_noise_filtering,0.1,0.7051574430462495,0.9020501138952164,-0.18878015923554,-0.1684083566598545,0.12235735832794653,0.1167718490659667,3.2112060301507537,3.1264824120603016,0.019899497487437186,0.02206030150753769,8.417251007658038,8.7649212737494,0.0380479735318445,0.040208488458674606,396,19461,43,0,0.9020501138952164,1.0,0.948502994011976,0.04648444922875286,barabasi_albert_graph200,True
simmelian_sparsifier,bench_noise_filtering,0.2,0.6640850645493267,0.8048780487804879,-0.18878015923554,-0.14221456650736544,0.12235735832794653,0.10570512820512824,3.2112060301507537,3.048894472361809,0.019899497487437186,0.024723618090452263,8.417251007658038,8.933444425913187,0.0380479735318445,0.0461435577351761,396,19408,96,0,0.8048780487804879,1.0,0.8918918918918919,0.06945588962078793,barabasi_albert_graph200,True
simmelian_sparsifier,bench_noise_filtering,0.3,0.43888637198142455,0.7148014440433214,-0.18878015923554,-0.10933946340049867,0.12235735832794653,0.09478817914112037,3.2112060301507537,2.9714572864321607,0.019899497487437186,0.0278391959798995,8.417251007658038,9.301158868925162,0.0380479735318445,0.05188015282525638,396,19346,158,0,0.7148014440433214,1.0,0.8336842105263158,0.0891049857890248,barabasi_albert_graph200,True
simmelian_sparsifier,bench_noise_filtering,0.4,0.18733382605822327,0.6299840510366826,-0.18878015923554,-0.0920990332249863,0.12235735832794653,0.08242103096667901,3.2112060301507537,2.871859296482412,0.019899497487437186,0.0314572864321608,8.417251007658038,9.64460514798283,0.0380479735318445,0.05574852379298367,395,19273,231,1,0.6309904153354633,0.9974747474747475,0.7729941291585127,0.10797356832709769,barabasi_albert_graph200,True
simmelian_sparsifier,bench_noise_filtering,0.5,0.0931477498509572,0.5681159420289855,-0.18878015923554,-0.07525313818095007,0.12235735832794653,0.09353265903887018,3.2112060301507537,2.7967336683417083,0.019899497487437186,0.03447236180904523,8.417251007658038,10.183739404541413,0.0380479735318445,0.06984175289105295,392,19210,294,4,0.5714285714285714,0.98989898989899,0.7245841035120147,0.12237186920146025,barabasi_albert_graph200,True
simmelian_sparsifier,bench_net2net_filtering,,1.0,1.0,-0.18878015923554,-0.18878015923554,0.12235735832794653,0.12235735832794653,3.2112060301507537,3.2112060301507537,0.019899497487437186,0.019899497487437186,8.417251007658038,8.417251007658038,0.0380479735318445,0.0380479735318445,396,19504,0,0,1.0,1.0,1.0,0.0,barabasi_albert_graph200,True
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.8424808516042236,0.9,-0.18878015923554,-0.16331196104075624,0.12235735832794653,0.10906747678294991,3.2112060301507537,3.1367336683417086,0.019899497487437186,0.022110552763819097,8.417251007658038,8.504495931615741,0.0380479735318445,0.04285714285714286,396,19460,44,0,0.9,1.0,0.9473684210526315,0.047021859558953105,barabasi_albert_graph200,True
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.5725346826253422,0.8048780487804879,-0.18878015923554,-0.13529707570115532,0.12235735832794653,0.09962035023799727,3.2112060301507537,3.064321608040201,0.019899497487437186,0.024723618090452263,8.417251007658038,8.813209675697996,0.0380479735318445,0.04675681870272748,396,19408,96,0,0.8048780487804879,1.0,0.8918918918918919,0.06945588962078793,barabasi_albert_graph200,True
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.39374129494509974,0.717391304347826,-0.18878015923554,-0.10726799105183488,0.12235735832794653,0.09451027852450827,3.2112060301507537,2.972964824120603,0.019899497487437186,0.027738693467336685,8.417251007658038,9.35005082259421,0.0380479735318445,0.05304400241109102,396,19348,156,0,0.717391304347826,1.0,0.8354430379746836,0.08853923412758605,barabasi_albert_graph200,True
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.12562758511405872,0.6296296296296297,-0.18878015923554,-0.08500664639073882,0.12235735832794653,0.09391727978606614,3.2112060301507537,2.8862814070351757,0.019899497487437186,0.030954773869346735,8.417251007658038,9.973029368534675,0.0380479735318445,0.059203444564047365,391,19279,225,5,0.6347402597402597,0.9873737373737373,0.7727272727272727,0.10750715764414767,barabasi_albert_graph200,True
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.08405055693325673,0.5497159090909091,-0.18878015923554,-0.07290079866187335,0.12235735832794653,0.09890836651254871,3.2112060301507537,2.7890954773869345,0.019899497487437186,0.03492462311557789,8.417251007658038,10.391161404357808,0.0380479735318445,0.0736874424316856,387,19196,308,9,0.5568345323741007,0.9772727272727273,0.7094408799266728,0.12621271029973974,barabasi_albert_graph200,True
mst,bench_noise_filtering,0.1,0.07988081295997572,0.32286995515695066,-0.2603366119228985,-0.1864553814122955,0.16338786067733438,0.0,2.8527272727272726,6.673535353535353,0.039595959595959594,0.02,7.759448479080832,3.204993920645181,0.05150214592274678,0.0,87,4742,12,109,0.8787878787878788,0.44387755102040816,0.5898305084745763,0.15634719199411432,barabasi_albert_graph100,True
mst,bench_noise_filtering,0.2,0.16555105165211795,0.28820960698689957,-0.2603366119228985,-0.16987397820163533,0.16338786067733438,0.0,2.8527272727272726,7.410707070707071,0.039595959595959594,0.02,7.759448479080832,3.001990740740741,0.05150214592274678,0.0,80,4735,19,116,0.8080808080808081,0.40816326530612246,0.5423728813559322,0.1651445647689541,barabasi_albert_graph100,True
mst,bench_noise_filtering,0.3,0.06366302123756368,0.23430962343096234,-0.2603366119228985,-0.14885520092711463,0.16338786067733438,0.0,2.8527272727272726,8.054141414141414,0.039595959595959594,0.02,7.759448479080832,2.8572954002389483,0.05150214592274678,0.0,69,4724,30,127,0.696969696969697,0.3520408163265306,0.46779661016949153,0.1780931546050317,barabasi_albert_graph100,True
mst,bench_noise_filtering,0.4,0.06387347580588566,0.19433198380566802,-0.2603366119228985,-0.1531741409435061,0.16338786067733438,0.0,2.8527272727272726,7.986262626262627,0.039595959595959594,0.02,7.759448479080832,2.613257575757576,0.05150214592274678,0.0,62,4717,37,134,0.6262626262626263,0.3163265306122449,0.42033898305084744,0.18586407545691702,barabasi_albert_graph100,True
mst,bench_noise_filtering,0.5,0.10244357954801706,0.1346153846153846,-0.2603366119228985,-0.14495787325344095,0.16338786067733438,0.0,2.8527272727272726,10.814747474747474,0.039595959595959594,0.02,7.759448479080832,2.521637426900585,0.05150214592274678,0.0,49,4704,50,147,0.494949494949495,0.25,0.33220338983050846,0.19949431018948835,barabasi_albert_graph100,True
mst,bench_net2net_filtering,,0.06581081042057745,0.3915094339622642,-0.2603366119228985,-0.2079700454667024,0.16338786067733438,0.0,2.8527272727272726,6.917373737373738,0.039595959595959594,0.02,7.759448479080832,3.2924189814814815,0.05150214592274678,0.0,99,4754,0,97,1.0,0.5051020408163265,0.6711864406779661,0.13998556924183148,barabasi_albert_graph100,True
mst,bench_structural_noise_filtering,0.1,0.8307290994709123,0.8679245283018868,-0.2079700454667024,-0.19048275862068967,0.0,0.0,6.917373737373738,7.093131313131313,0.02,0.02,3.2924189814814815,3.2545984467320674,0.0,0.0,93,4845,6,6,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.04923659639173309,barabasi_albert_graph100,True
mst,bench_structural_noise_filtering,0.2,0.6856479980899108,0.6923076923076923,-0.2079700454667024,-0.20931802835921684,0.0,0.0,6.917373737373738,6.874949494949495,0.02,0.02,3.2924189814814815,2.9719760370991897,0.0,0.0,85,4837,14,14,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.0752101433090355,barabasi_albert_graph100,True
mst,bench_structural_noise_filtering,0.3,0.5685601598771822,0.5967741935483871,-0.2079700454667024,-0.20430320561080975,0.0,0.0,6.917373737373738,7.178585858585858,0.02,0.02,3.2924189814814815,2.7054245836265536,0.0,0.0,78,4830,21,21,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.09211323729436767,barabasi_albert_graph100,True
mst,bench_structural_noise_filtering,0.4,0.6752165653846958,0.45588235294117646,-0.2079700454667024,-0.15674603174603197,0.0,0.0,6.917373737373738,8.602626262626263,0.02,0.02,3.2924189814814815,2.604184267793139,0.0,0.0,67,4819,32,32,0.6767676767676768,0.6767676767676768,0.6767676767676768,0.11370704872299223,barabasi_albert_graph100,True
mst,bench_structural_noise_filtering,0.5,0.6850296011126217,0.3469387755102041,-0.2079700454667024,-0.20750172057811433,0.0,0.0,6.917373737373738,8.853535353535353,0.02,0.02,3.2924189814814815,2.6361283643892337,0.0,0.0,58,4810,41,41,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.12870763988845638,barabasi_albert_graph100,True
threshold,bench_noise_filtering,0.1,0.1892323558740689,0.45588235294117646,-0.2603366119228985,-0.2905403698691928,0.16338786067733438,0.031646445058209766,2.8527272727272726,,0.039595959595959594,0.020404040404040404,7.759448479080832,4.001669374396648,0.05150214592274678,0.02097902097902098,93,4746,8,103,0.9207920792079208,0.4744897959183674,0.6262626262626263,0.14974726182552528,barabasi_albert_graph100,True
threshold,bench_noise_filtering,0.2,0.22314376937483466,0.4305555555555556,-0.2603366119228985,-0.26142428963851516,0.16338786067733438,0.024949475361240068,2.8527272727272726,,0.039595959595959594,0.02282828282828283,7.759448479080832,4.285752488252488,0.05150214592274678,0.018789144050104383,93,4734,20,103,0.8230088495575221,0.4744897959183674,0.6019417475728155,0.15763402186230246,barabasi_albert_graph100,True
threshold,bench_noise_filtering,0.3,0.2867771348865115,0.40086206896551724,-0.2603366119228985,-0.2127205718720996,0.16338786067733438,0.0394459951812893,2.8527272727272726,,0.039595959595959594,0.026060606060606062,7.759448479080832,4.3849065405042635,0.05150214592274678,0.0325497287522604,93,4718,36,103,0.7209302325581395,0.4744897959183674,0.5723076923076923,0.16757329166907262,barabasi_albert_graph100,True
threshold,bench_noise_filtering,0.4,0.24562348957208768,0.36328125,-0.2603366119228985,-0.15417176617682024,0.16338786067733438,0.03813140127846011,2.8527272727272726,,0.039595959595959594,0.03090909090909091,7.759448479080832,4.726641975174584,0.05150214592274678,0.03106508875739645,93,4694,60,103,0.6078431372549019,0.4744897959183674,0.5329512893982808,0.18146430207975597,barabasi_albert_graph100,True
threshold,bench_noise_filtering,0.5,0.28446393635139716,0.3263157894736842,-0.2603366119228985,-0.11550085558469055,0.16338786067733438,0.05304000385579331,2.8527272727272726,,0.039595959595959594,0.03676767676767677,7.759448479080832,5.322360901768796,0.05150214592274678,0.050335570469798654,93,4665,89,103,0.510989010989011,0.4744897959183674,0.49206349206349204,0.19694638556693236,barabasi_albert_graph100,True
threshold,bench_net2net_filtering,,0.16811907195094528,0.4744897959183674,-0.2603366119228985,-0.3101080188884622,0.16338786067733438,0.031646445058209766,2.8527272727272726,,0.039595959595959594,0.018787878787878787,7.759448479080832,4.050976694756598,0.05150214592274678,0.022167487684729065,93,4754,0,103,1.0,0.4744897959183674,0.643598615916955,0.14425006345953822,barabasi_albert_graph100,True
threshold,bench_structural_noise_filtering,0.1,0.9812271545316544,0.9029126213592233,-0.3101080188884622,-0.2850893117760549,0.031646445058209766,0.031646445058209766,,,0.018787878787878787,0.020808080808080807,4.050976694756598,4.127611529884256,0.022167487684729065,0.02054794520547945,93,4847,10,0,0.9029126213592233,1.0,0.9489795918367347,0.044946657497549475,barabasi_albert_graph100,True
threshold,bench_structural_noise_filtering,0.2,0.9369032960680131,0.8017241379310345,-0.3101080188884622,-0.2582077600640607,0.031646445058209766,0.031646445058209766,,,0.018787878787878787,0.023434343434343436,4.050976694756598,4.269310069937029,0.022167487684729065,0.01818181818181818,93,4834,23,0,0.8017241379310345,1.0,0.8899521531100478,0.06816498108607269,barabasi_albert_graph100,True
threshold,bench_structural_noise_filtering,0.3,0.7196760097502966,0.7045454545454546,-0.3101080188884622,-0.24345536113915733,0.031646445058209766,0.02673568914745385,,,0.018787878787878787,0.02666666666666667,4.050976694756598,4.554323972323973,0.022167487684729065,0.02054794520547945,93,4818,39,0,0.7045454545454546,1.0,0.8266666666666667,0.08876253645985946,barabasi_albert_graph100,True
threshold,bench_structural_noise_filtering,0.4,0.6109921582374692,0.6,-0.3101080188884622,-0.20071998145369752,0.031646445058209766,0.034745493069022484,,,0.018787878787878787,0.031313131313131314,4.050976694756598,4.889263514263515,0.022167487684729065,0.02538787023977433,93,4795,62,0,0.6,1.0,0.75,0.1119162746219357,barabasi_albert_graph100,True
threshold,bench_structural_noise_filtering,0.5,0.45125957954670165,0.5,-0.3101080188884622,-0.16290151880357473,0.031646445058209766,0.025939057674351798,,,0.018787878787878787,0.037575757575757575,4.050976694756598,5.268855148334637,0.022167487684729065,0.03367003367003367,93,4764,93,0,0.5,1.0,0.6666666666666666,0.13706888336846837,barabasi_albert_graph100,True
disparity_filter,bench_noise_filtering,0.1,5.880643955990453e-06,0.030612244897959183,-0.2603366119228985,-0.2000000000000022,0.16338786067733438,0.0,2.8527272727272726,,0.039595959595959594,0.0012121212121212121,7.759448479080832,0.7333333333333334,0.05150214592274678,0.0,6,4754,0,190,1.0,0.030612244897959183,0.0594059405940594,0.19591793788175288,barabasi_albert_graph100,True
disparity_filter,bench_noise_filtering,0.2,5.880643955990453e-06,0.030612244897959183,-0.2603366119228985,-0.2000000000000022,0.16338786067733438,0.0,2.8527272727272726,,0.039595959595959594,0.0012121212121212121,7.759448479080832,0.7333333333333334,0.05150214592274678,0.0,6,4754,0,190,1.0,0.030612244897959183,0.0594059405940594,0.19591793788175288,barabasi_albert_graph100,True
disparity_filter,bench_noise_filtering,0.3,4.891306724900414e-10,0.020202020202020204,-0.2603366119228985,,0.16338786067733438,0.0,2.8527272727272726,,0.039595959595959594,0.0012121212121212121,7.759448479080832,0.5,0.05150214592274678,0.0,4,4752,2,192,0.6666666666666666,0.02040816326530612,0.039603960396039604,0.19796949055831606,barabasi_albert_graph100,True
disparity_filter,bench_noise_filtering,0.4,4.891306724822233e-10,0.010050251256281407,-0.2603366119228985,,0.16338786067733438,0.0,2.8527272727272726,,0.039595959595959594,0.00101010101010101,7.759448479080832,0.5,0.05150214592274678,0.0,2,4751,3,194,0.4,0.01020408163265306,0.01990049751243781,0.19949431018948835,barabasi_albert_graph100,True
